0,745323825575528192.00000000000000000000,0.86783274990465597565,0.00000141236412470391,0.13112876611957369200,9981
1,745327687283010816.00000000000000000000,0.86778328346406896632,0.00000744936479517653,0.13113014618059395944,9978
2,745324629440118400.00000000000000000000,0.86776755799867721919,0.00000268092724301109,0.13110956205045459777,9982
3,6033001174998375366393856.00000000000000000000,0.63670221596860310243,0.57169108275258628815,0.29570189814204289602,9982
4,745323835998948096.00000000000000000000,0.86774648440677804029,0.00000142338089032374,0.13111533360777338775,9948
5,745323132077467648.00000000000000000000,0.86781122767579599309,0.00000030879537198061,0.13111823227616456466,9964
6,745324322713796096.00000000000000000000,0.86782908878119391360,0.00000219476020344233,0.13114682285299800180,9908
7,745323515585404672.00000000000000000000,0.86777307987944640733,0.00000090660981655625,0.13115450066449910183,9965
8,745323290818426752.00000000000000000000,0.86783913401841417112,0.00000056174034984786,0.13112131033177840123,9977
9,745322960722702976.00000000000000000000,0.86782563620028618789,0.00000003319409042450,0.13110833801279492272,9930
